,Name,longitude,latitude
5086,KACHPADA,72.835476,19.189546
5087,MORE MALL,72.839993,19.21479
5088,BORIVALI (W) BUS STATION,72.856976,19.232172
5089,VASANTRAO NAIK CHOWK (TARDEO),72.816773,18.96928
5090,OLD AGRA ROAD (KURLA-W),72.879781,19.079138
5091,SUNFLOWER SOCIETY,72.875113,19.214484
5092,MILITARY CAMP (KALINA),72.857991,19.081955
5093,STATE BANK (VILE PARLE-W),72.829947,19.110015
5094,SHREE RAM MILL,72.822048,18.997769
5095,RAWAL PADA,72.870113,19.245568
5096,MARWAH ROAD JUNCTION (SAKI VIHAR ROAD),72.887864,19.10964
5097,BANDRA BUS STATION,72.845229,19.055793
5098,MADHUBAN SOCIETY,72.836078,19.224038
5099,SHANTIVAN ROAD JUNCTION (OSHIWARA),72.831712,19.151546
5100,JUHU NAGAR (VASHI),73.00158,19.084517
5101,C.C.I.COLONY (GOREGAON-W),72.839432,19.163106
5102,VILE PARLE (W),72.8394,19.102406
5103,SHIVAJIRAJE COMPLEX (KANDIVALI-W) (EXTENSION),72.821859,19.202157
5104,LOHA BHAVAN,72.841493,18.952268
5105,BANDRA DEPOT,72.839257,19.053583
5106,KAMANI,72.885176,19.08457
5107,SANDUWADI (CHEMBUR-E),72.897541,19.053271
5108,CANARA BANK,72.860761,19.058874
5109,INDUSTRIAL ESTATE (VIKHROLI-W),72.913935,19.100163
5110,KHERWADI (BANDRA-E),72.846641,19.060465
5111,ISMAIL YUSUF COLLEGE,72.855336,19.134496
5112,VASHI BUS STATION,72.999059,19.074427
5113,LION S GATE,72.833926,18.926796
5114,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),72.835303,18.939282
5115,"C.B.D.BELAPUR, KONKAN BHAVAN",73.039636,19.024138
5116,ANKUR PALACE,72.849517,19.222737
5117,S.K.PATIL GARDEN (CHARNI ROAD),72.821481,18.949146
5118,VATSALABAI DESAI CHOWK (HAJI ALI),72.811724,18.977253
5119,MHADESHWAR MANDIR,72.82371,19.136562
5120,CADBURY JUNCTION (THANE),72.968033,19.204087
5121,"ALBERT ROAD, TANAJI MALUSARE CHOWK",72.842258,18.984638
5122,SIDDHIVINAYAK TOWER (THANE),72.973349,19.209047
5123,MINILAND SOCIETY (BHANDUP-W),72.933428,19.146918
5124,WADALA FLYOVER BRIDGE,72.862561,19.018673
5125,JAIHIND CINEMA,72.83525,18.984634
5126,NITIN COMPANY JUNCTION,72.963116,19.199182
5127,SHIVAJI CHOWK (MULUND-W),72.937721,19.175936
5128,WORLD TRADE CENTRE,72.818091,18.915374
5129,CENTRAL CINEMA,72.818352,18.954528
5130,BHAGWATI HOSPITAL,72.854631,19.241051
5131,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),72.833403,18.940753
5132,MAHIM MACHHIMAR NAGAR,72.843706,19.046514
5133,GANDHI NAGAR (KANJURMARG),72.925239,19.126509
5134,MAHAVIR NAGAR -EXTENSION (KANDIVLI-W),72.836969,19.215267
5135,KHERANI BAUG,72.897636,19.103338
5136,NEW INDIA QUARTERS (ANDHERI-W),72.837898,19.116001
5137,A.H.ANSARI CHOWK (NAGPADA),72.831623,18.970809
5138,"R.C.F.COLONY (CHEMBUR), GOLF CLUB",72.898636,19.046026
5139,SHINDEWADI (DADAR-E),72.843142,19.011299
5140,GANESH CHOWK,72.833212,19.215264
5141,OVALE,72.960435,19.274498
5142,DUDHSAGAR SOCIETY,72.859279,19.168231
5143,DHARAVI PUMPING STATION,72.861442,19.047166
5144,KALA NAGAR (BANDRA-E),72.848736,19.053727
5145,VARTAK NAGAR,72.961785,19.210059
5146,URBAN CO-OPERATIVE BANK (MULUND-W),72.952068,19.168584
5147,SEAWOOD DARAVE RAILWAY STATION,73.01737,19.021174
5148,PRAGATI HIGH SCHOOL (GORAI),72.822199,19.227425
5149,S.R.A COLONY MANKHURD (LALLUBHAI COMPOUND),72.926908,19.049801
5150,AAREY UNIT NO.7,72.8822667,19.1591
5151,SANT GADGE MAHARAJ CHOWK (SAATRASTA),72.825879,18.98142
5152,"DIVA VILLAGE, SECTOR 8",72.994685,19.148109
5153,SUNCITY COMPLEX,72.921636,19.125921
5154,A.T.I. (CHUNABHATTI),72.881294,19.054078
5155,NEHRU PLANETARIUM (WORLI),72.813784,18.988575
5156,"DR.DATTA SAMANT CHOWK, SAKINAKA",72.887239,19.105006
5157,SHANTARAM PUJARE CHOWK (KALA CHOWKY),72.835901,18.989449
5158,KINGSTON SEZ (POWAI),72.910767,19.112774
5159,PARLESHWAR MANDIR,72.8459,19.102979
5160,C.B.I.QUARTERS (GHATKOPAR-E),72.910824,19.081751
5161,KASHI VILLAGE,72.885709,19.274411
5162,MAHARSHI ARVIND CHOWK (MULUND-W),72.951868,19.175603
5163,TALOJA PHATA,73.086215,19.032063
5164,TURBHE POLICE STATION,73.018999,19.063011
5165,KAMALA NEHRU PARK (MALABAR HILL),72.804717,18.955276
5166,COAL BUNDER,72.858384,18.98332
5167,TEEN TAKI (KOPAR KHAIRANE),73.003067,19.104997
5168,PIONEER HIGH SCHOOL,72.854556,19.030801
5169,"ORLEM CHURCH, VALNAI VILLAGE",72.838324,19.195456
5170,YASHKRIPA BUILDING,72.841919,19.221042
5171,BELPADA VILLAGE,73.060242,19.028456
5172,HUMA CINEMA (KANJURMARG-W),72.925837,19.129599
5173,SEEPZ VILLAGE,72.876288,19.129601
5174,RUSHI COMPLEX (DAHISAR-W),72.851514,19.251646
5175,MAHESHWARI UDYAN (KINGS CIRCLE),72.856391,19.02802
5176,"CHECK POST NO.2, MAROL POLICE CAMP",72.879988,19.123911
5177,KANJUR MARG VILLAGE (EEH),72.941805,19.130206
5178,"KHAR POLICE STATION, SACRED HEART SCHOOL",72.837615,19.074263
5179,MAHESHWARI UDYAN (KINGS CIRCLE),72.856485,19.028354
5180,"TARDEO BUS STATION, RUSI MEHTA CHOWK",72.820442,18.964576
5181,SAHAKAR NAGAR (WADALA-W),72.85131,19.012063
5182,BHANDUP STATION (W) ROAD,72.936014,19.146087
5183,KALA NAGAR (BANDRA-E),72.847785,19.054612
5184,MUMBAI CENTRAL DEPOT,72.825025,18.969223
5185,RAM GANESH GADKARI CHOWK (DADAR-W),72.837786,19.021883
5186,GEETA NAGAR (COLABA),72.808543,18.913885
5187,MAZGAON POST OFFICE,72.840454,18.970986
5188,PT.PALUSKAR CHOWK (OPERA HOUSE)- MARWADI VIDYALAYA,72.81835,18.957564
5189,ERLA,72.840024,19.10686
5190,WADALA BUS DEPOT,72.85317,19.014467
5191,"SAMAJ MANDIR HALL (SION KOLIWADA), PRATIKSHA NAGAR NO.1",72.868837,19.040566
5192,MONGINIS (ANDHERI-W),72.831731,19.138835
5193,BANDRA STATION (E),72.841933,19.054816
5194,"RAJMATA AHILYABAI HOLKAR UDYAN, KURLA LION S PARK",72.872807,19.061383
5195,RAHAT APARTMENT,72.879773,19.07556
5196,BHANDUP STATION (E),72.939741,19.143369
5197,LALJIPADA POLICE CHOWKY,72.834163,19.203846
5198,CHIRA BAZAR,72.825288,18.949059
5199,NOORBAUG,72.837801,18.962538
5200,"DR.AMBEDKAR UDYAN, CHEMBUR STATION",72.901396,19.059822
5201,"M.M.R.D.A., FAMILY COURT (BKC)",72.851081,19.056041
5202,CHARKOP NAKA,72.822585,19.209204
5203,SMALLSCALE INDUSTRIES,72.857049,19.160677
5204,THAKUR NAGAR (CAVES ROAD),72.858299,19.137867
5205,BHAVANS COLLEGE,72.838471,19.12471
5206,AGARKAR CHOWK (ANDHERI-E),72.848236,19.119865
5207,VASANTRAO NAIK CHOWK (TARDEO),72.817257,18.96919
5208,INCOME TAX COLONY (JOGESHWARI-E),72.860765,19.131129
5209,DAWN MILL,72.828515,18.998153
5210,SHREENATH COMPLEX,72.861934,19.292196
5211,LOKPURAM,72.9697,19.22475
5212,J.MEHTA MARG (NAPEAN SEA ROAD),72.796119,18.950905
5213,SAHAKAR NAGAR (SCLR- KURLA-E),72.893527,19.063451
5214,ACHARYA ATRE CHOWK (WORLI NAKA),72.817554,18.999184
5215,PRAVASI INDUSTRIAL ESTATE,72.854703,19.172845
5216,"ANAND NAGAR, APPAPADA (MALAD-E)",72.869829,19.190514
5217,VISHNU NAGAR,72.902815,19.022683
5218,SATYAM BUILDING,72.832802,19.005664
5219,WORLD TRADE CENTRE,72.818566,18.915013
5220,SANTOSH NAGAR (EXTENSION),72.876772,19.167318
5221,MULUND STATION (E),72.956175,19.170779
5222,BMC COMMISSIONERS BUNGALOW,72.811442,18.973224
5223,SANSKRITI APARTMENT,72.863284,19.212942
5224,KHAMBATA LANE,72.824282,18.960396
5225,CALICO CHEMICALS,72.89778,19.022347
5226,NEW CUSTOM HOUSE,72.839617,18.934081
5227,"KHAR, LINKING ROAD",72.834129,19.072165
5228,M.H.B.COLONY (BORIVALI -W),72.838355,19.230553
5229,DIAMOND BOURSE (BKC),72.864946,19.066989
5230,R.T.O.CAMP (KASHIMIRA),72.889852,19.284386
5231,GURU NANAK SCHOOL (VIKHROLI-W),72.917194,19.104329
5232,TATA COLONY (BANDRA-E),72.856597,19.06197
5233,"BANDRA (E) PHATAK, GATE NO.18",72.841409,19.056225
5234,SHANTI NAGAR (KALINA),72.84972,19.074253
5235,JOGESHWARI STATION-E,72.850107,19.135288
5236,SAVARKAR NAGAR,72.865073,19.243054
5237,ADARSH MARKET,73.017842,19.013098
5238,MARAWALI CHURCH,72.893784,19.040947
5239,"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",72.880499,19.107831
5240,"TATA NAGAR, SAMBHAJI NAGAR",72.921388,19.051968
5241,MAHIM,72.840793,19.041318
5242,AMBOLI NAKA,72.846567,19.127606
5243,SAI GARDEN (KANDIVALI-E),72.873162,19.199171
5244,KHIRA NAGAR (SANTACRUZ-W),72.838138,19.086523
5245,MANSUKH DYEING COMPANY,72.93384,19.129564
5246,TRAFFIC POLICE H.Q (WORLI),72.816662,19.009329
5247,N.S.C COMPOUND (GOREGAON-E),72.855963,19.149122
5248,ORLEM WELL,72.839933,19.193361
5249,MAHESHWARI UDYAN (KINGS CIRCLE),72.85658,19.028318
5250,A.H.ANSARI CHOWK (NAGPADA),72.83238,18.97398
5251,KHIRA NAGAR (SANTACRUZ-W),72.838166,19.086957
5252,NEHRU PLANETARIUM (WORLI),72.813944,18.989397
5253,JUHU BUS STATION,72.826651,19.108396
5254,E.S.I.S. LOCAL OFFICE POWAI,72.889486,19.117329
5255,I.T. PARK MAIN GATE (MALAD-E),72.881132,19.176074
5256,DINDOSHI DEPOT,72.864903,19.17557
5257,CHUNABHATTI,72.867301,19.051813
5258,MILIND NAGAR (BHANDUP-W),72.931782,19.158798
5259,"MUKUND COMPANY, P.W.D.OFFICE (KAMANI)",72.890383,19.084256
5260,"VISHAL HALL, PRAKASH STUDIO",72.852248,19.118133
5261,DOMNIC SCHOOL,72.863733,19.126469
5262,R.C.F.(CHEMBUR) HOSTEL,72.893271,19.039258
5263,SUYASH SHOPPING CENTRE,72.877595,19.175991
5264,KASHI VILLAGE,72.885661,19.27395
5265,MAROL DEPOT,72.865183,19.117923
5266,SHIVAJI CHOWK (NERUL),73.023211,19.044255
5267,ZAKERIA MASJID,72.833232,18.952714
5268,"MALLET BUNDER, RAILWAY CROSSING",72.846055,18.958929
5269,EVERARD SOCIETY,72.877363,19.049496
5270,SAMRAT ASHOK NAGAR (DEONAR),72.911563,19.054495
5271,HOLY SPIRIT HOSPITAL (ANDHERI-E),72.867326,19.127139
5272,"SSC BOARD OFFICE, ST.LAWRENCE SCHOOL (VASHI)",73.001245,19.074164
5273,BHANDUP PUMPING CENTRE,72.957706,19.154409
5274,AJARA BANK,72.825344,19.231005
5275,HIRANANDANI GARDEN (POWAI),72.908884,19.115764
5276,SAMRAT HOTEL (CHURCHGATE),72.826366,18.930711
5277,GODREJ CHOWK (KEMPS CORNER),72.808289,18.96397
5278,"PODDAR HOSPITAL (WORLI), SIDDHARTH NAGAR",72.81587,19.003185
5279,SHIPPING CORPORATION (POWAI),72.898379,19.123132
5280,SHREYAS CINEMA,72.910925,19.092501
5281,NAVA GAON (DAHISAR-W),72.85374,19.251449
5282,HITCO,72.877353,19.2799
5283,PENKARPADA,72.872253,19.263492
5284,PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),72.828533,19.21611
5285,MAHINDRA COMPANY GATE (B.H.A.D. COLONY),72.8648,19.205391
5286,SANTOSH NAGAR (EXTENSION),72.876791,19.167291
5287,POISAR DEPOT,72.850664,19.213685
5288,LIBRA SOCIETY,72.821909,19.198995
5289,VATSALABAI DESAI CHOWK (HAJI ALI),72.812114,18.97598
5290,BALKANJI BARI SCHOOL,72.832704,19.084712
5291,NAIR HOSPITAL,72.822675,18.973856
5292,ADARSH HIGH SCHOOL (ANIK),72.875943,19.021995
5293,LOKIM COMPANY,72.976612,19.22987
5294,AGARKAR CHOWK (ANDHERI-E),72.848113,19.118085
5295,GHATLA MUNICIPAL SCHOOL,72.906966,19.052714
5296,BORIVALI (W) BUS STATION,72.85705,19.23235
5297,SAHAR CARGO COMPLEX,72.865337,19.097506
5298,NAVY NAGAR (COLABA),72.808796,18.907471
5299,KANDIVALI STATION (W),72.85125,19.205239
5300,VASHI VILLAGE,72.988948,19.069351
5301,CHAKALA,72.858655,19.115119
5302,SHIVNERI BUILDING (BORIVALI -W),72.824425,19.227047
5303,MULUND SONAPUR,72.953798,19.17825
5304,BABU GENU MARKET,72.904224,19.095932
5305,NADKARNI PARK WELFARE CENTRE,72.863082,19.016144
5306,RADHA SILK MILL,72.855512,19.126121
5307,SARASWATI VIDYAMANDIR (MAHIM),72.847752,19.034538
5308,BEST POWER HOUSE (KUSSARA),72.845497,18.970095
5309,"SHIVNER CHOWK, GANESH MANDIR (GHATKOPAR-E)",72.912524,19.082058
5310,PRABODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP),72.829119,19.220185
5311,JAMA MASJID (MIRA ROAD),72.857496,19.284515
5312,GIRISHIKHAR,72.87272,19.235973
5313,KAMALA VIHAR SPORTS COMPLEX (POISAR),72.843257,19.212723
5314,FAROOKH VIDYALAYA,72.847486,19.131618
5315,AMBAWADI,72.859691,19.24053
5316,MOVIE STAR TALKIES (GOREGAON-W),72.8469333,19.1517
5317,E.S.I.S.HOSPITAL (THANE),72.954206,19.20378
5318,VIKHROLI STATION ROAD (E),72.933453,19.109291
5319,"KEVA FRAGRANCES, KELKAR COMPANY",72.948312,19.184474
5320,SHASTRI NAGAR (GOREGAON-W),72.836554,19.159282
5321,SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),72.83691,19.127112
5322,SHANGRILA COMPANY,72.93742,19.155619
5323,"D.N.NAGAR, BARFIWALA VIDYALAYA",72.830478,19.124136
5324,DR.BHADKAMKAR ROAD,72.817303,18.960066
5325,NERUL SECTOR 2,73.017777,19.044618
5326,NEHRU NAGAR (KURLA-E),72.883704,19.061875
5327,MAROL LIONS CLUB,72.875243,19.109572
5328,"TALAVALI NAKA, NOCIL COMPANY",73.003549,19.130744
5329,JANKALYAN NAGAR,72.818847,19.19967
5330,CANOSSA SCHOOL (ANDHERI-E),72.865131,19.125015
5331,ELCO MARKET,72.832327,19.055568
5332,JUHU BUS STATION,72.826594,19.108206
5333,JAMA MASJID (POWAI),72.90265,19.113332
5334,LASHYACHANDI SOCIETY,72.87118,19.17204
5335,"NAHUR VILLAGE, MEHUL CINEMA",72.949178,19.165928
5336,KURLA STATION (W),72.879093,19.067393
5337,"GOVANDI STATION (E), PATWARDHAN SCHOOL",72.913359,19.053854
5338,ADDITIONAL C.P.OFFICE (BANDRA-W),72.822298,19.062373
5339,BYCULLA STATION (E),72.833764,18.977965
5340,JOHAR CHOWK (BHENDI BAZAAR),72.831642,18.959173
5341,ST.LAWRENCE HIGH SCHOOL (KANDIVALI-E),72.847213,19.239547
5342,KOKANI PADA (BORIVALI -E),72.870416,19.24742
5343,MOTI MAHAL (BANDRA-W),72.832182,19.059335
5344,NOVELTY SILK MILL (DAHISAR-E),72.8656,19.253443
5345,JUHU BEACH,72.827839,19.096471
5346,SAHYADRI NAGAR (CHARKOP),72.828318,19.210825
5347,BHARAT NAGAR (BANDRA-E),72.854686,19.065258
5348,BANDRA COLONY BUS STATION,72.850736,19.061651
5349,RAJKUMAR (ANDHERI-W),72.838517,19.126337
5350,SAVARKAR NAGAR,72.865216,19.24299
5351,NAHUR RAILWAY STATION,72.943666,19.153831
5352,WORLD TRADE CENTRE,72.818699,18.914923
5353,DINDOSHI DEPOT,72.864846,19.17594
5354,JUIPADA VILLAGE,73.016877,19.051484
5355,"DNYANSADHANA COLLEGE, KOPARI",72.965027,19.183942
5356,COMRADE P.K.KURNE CHOWK (WORLI ),72.820863,19.006287
5357,CHAINANI ELDER S HOME,72.963543,19.166849
5358,MANKHURD STATION (NORTH),72.933995,19.050353
5359,ASIAN PAINTS,72.937486,19.159214
5360,AGARI PADA (AAREY COLONY),72.88075,19.1589
5361,SAHAR CARGO COMPLEX,72.865423,19.097407
5362,S.G.BARVE MARG NAKA (KURLA-E),72.887924,19.057378
5363,KHODADAD CIRCLE (DADAR TT),72.847298,19.016848
5364,KANJUR MARG STATION (W),72.92865,19.130756
5365,VIDYA VIHAR BUS STATION (W),72.896637,19.080129
5366,BHAGWATI HOSPITAL,72.854574,19.240771
5367,RABALE NAKA,73.002165,19.142706
5368,SRUSHTI,72.868625,19.270166
5369,ASALPHA VILLAGE,72.895501,19.096083
5370,MITHAGAR,72.95493,19.16291
5371,L.I.C COLONY (KHAR-W),72.829801,19.066118
5372,SHAMRAO VITHAL BANK (CHEMBUR),73.003274,19.059799
5373,VESAVA-YARI ROAD BUS STATION,72.808584,19.139558
5374,CHIRAG NAGAR,72.897585,19.086616
5375,RAM GANESH GADKARI CHOWK (DADAR-W),72.841032,19.026421
5376,"MITH CHOWKY, KAVI.V.R.KANT CHOWK",72.835044,19.19558
5377,GHATKOPAR BUS STATION,72.918547,19.088004
5378,ROYAL COLLEGE,72.870709,19.269725
5379,KAMAL AMROHI STUDIO,72.874651,19.133656
5380,JIJAMATA VIDYALAYA (MALAD-E),72.865247,19.188091
5381,ANITA NAGAR,72.875921,19.197202
5382,PT.PALUSKAR CHOWK (OPERA HOUSE),72.816197,18.954997
5383,PRINCESS STREET (KALBADEVI),72.827075,18.94654
5384,KURLA BUS STATION (E),72.880928,19.064919
5385,COCACOLA COMPANY,72.926357,19.280728
5386,DAHISAR STATION (W),72.859067,19.250115
5387,MAFCO MARKET (SANPADA),73.009101,19.070332
5388,INTER STATE BUS STATION (ANIK),72.879181,19.042585
5389,ADARSH NAGAR (JOGESHWARI-W),72.831916,19.1459
5390,DOMESTIC AIRPORT TERMINAL 1-A,72.85578,19.093373
5391,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),72.828113,18.942963
5392,"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",72.827362,18.967346
5393,KURLA DEPOT,72.878081,19.076996
5394,MHATRE PEN COMPANY,72.837394,19.013301
5395,KANJUR VILLAGE,72.936254,19.132545
5396,MAROL BHAVAN,72.882692,19.112475
5397,DATTANI PARK,72.868648,19.211635
5398,RANI LAXMIBAI CHOWK (SION),72.86399,19.043879
5399,BEST POWER HOUSE (KUSSARA),72.84527,18.968839
5400,"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",72.852062,19.0235
5401,R.T.O.(GHATKOPAR-E),72.910532,19.073231
5402,M.M.R.D.A.COLONY BUILDING NO.31 (MAHUL),72.888464,19.017465
5403,"RETI BUNDER, KHARIGAON (KALWA)",73.015457,19.210259
5404,I.N.S.HAMALA (MAIN GATE) MARVE,72.798524,19.19173
5405,DATTANI PARK,72.868249,19.211653
5406,GHATKOPAR BUS STATION,72.918595,19.087778
5407,MADKEBUWA CHOWK (PAREL),72.840753,19.004684
5408,PATLI PADA,72.976015,19.246077
5409,YASHODHAN NAGAR (THANE),72.954054,19.208478
5410,MAHIM PHATAK,72.845399,19.042884
5411,DHARAVI DEPOT,72.858409,19.051501
5412,KAPILVASTU BUDDHA VIHAR (KALINA),72.860552,19.074955
5413,HOLY NAME SCHOOL (COLABA),72.831679,18.923162
5414,PATHANWADI,72.858587,19.180969
5415,HIRADEVI MANDIR,72.78657,19.157598
5416,ASMITA JYOTI,72.826865,19.196397
5417,SANTOSH NAGAR (EXTENSION),72.876668,19.167472
5418,SWAMI DAYANAND SARASWATI CHOWK (FORT),72.837536,18.936275
5419,CHAKALA CIGARETTE FACTORY,72.859658,19.1067
5420,MATUNGA STATION (E),72.850663,19.026779
5421,DATTANI PARK,72.869199,19.21169
5422,BUILDING NO.5-N.G.PARK,72.870067,19.243137
5423,"GHATLA VILLAGE, GAJANAN PATIL MARG",72.905597,19.052948
5424,ABHINAV NAGAR,72.8679333,19.2316667
5425,DONGRE WADI,72.869048,19.244935
5426,A.P.M.C SECTOR 26,73.010608,19.086891
5427,MIRA ROAD MARKET,72.858232,19.278237
5428,KINGSTON SEZ (POWAI),72.911945,19.115846
5429,MIRA ROAD SECTOR 8,72.86552,19.277211
5430,"SHIVNER CHOWK, GANESH MANDIR (GHATKOPAR-E)",72.912695,19.082113
5431,NAVAPADA (VIDYAVIHAR-W),72.876349,19.157724
5432,AJIT GLASS FACTORY,72.84297,19.146404
5433,"MUNICIPAL GARDEN, BAND STAND (BANDRA-W)",72.820021,19.046986
5434,"E.S.I.S HOSPITAL, MIDC POLICE STATION",72.867302,19.117816
5435,BANDRA COLONY BUS STATION,72.851049,19.06157
5436,ADARSH HIGH SCHOOL,72.875933,19.022031
5437,GANDHI MAIDAN (WORLI),72.8191,19.002031
5438,SANT GADGE MAHARAJ CHOWK (SAATRASTA),72.82757,18.98087
5439,SHETTY VIDYALAYA (POWAI),72.905862,19.115519
5440,PASCALWADI,72.79841,19.142874
5441,MUNICIPAL GARAGE (WORLI),72.819058,18.995499
5442,"N.L.COMPLEX, RIDDHI SIDDHI SOCIETY (DAHISAR-E)",72.865349,19.260182
5443,BACKBAY DEPOT,72.81727,18.909519
5444,DAIRY RESEARCH INSTITUTE,72.867314,19.152235
5445,BIRLA COMPANY,72.929561,19.136574
5446,MAHARASHTRA STATE CO-OPERATIVE BANK,73.002032,19.069954
5447,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.829013,18.932728
5448,ANIRUDDHA BHAVAN,73.01664,19.053029
5449,CUFFE PARADE POLICE STATION,72.818113,18.912013
5450,"JITENDRA MARG, POST OFFICE",72.850087,19.180232
5451,RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR),72.921123,19.043792
5452,LOKMANYA TILAK HOSPITAL (SION),72.860252,19.036252
5453,KHADI BHANDAR,72.83163,18.93703
5454,SUYASH SHOPPING CENTRE,72.877804,19.176344
5455,SHRAWAN YASHWANTE CHOWK (KALA CHOWKY),72.841525,18.987592
5456,RANI LAXMIBAI CHOWK (SION),72.863515,19.043499
5457,ZULELAL CHOWK,72.824284,19.143265
5458,ANTOP HILL,72.866308,19.026824
5459,STRAND CINEMA,72.82873,18.918652
5460,SIR ALIYAWAR JUNG INSTITUTE(BANDRA-W),72.83422,19.052154
5461,ADV. PALJIBHAI BORICHA CHOWK,72.828436,19.14681
5462,HABALEPADA,72.884446,19.163834
5463,CHARNI ROAD RAILWAY STATION,72.820947,18.950881
5464,A.H.ANSARI CHOWK (NAGPADA),72.832658,18.970439
5465,J.B.NAGAR (ANDHERI-E),72.868722,19.111827
5466,"ALBERT ROAD, TANAJI MALUSARE CHOWK",72.842344,18.984566
5467,"MALVANI BLOCK NO.5, POLICE STATION",72.82201,19.192535
5468,JAIN MANDIR (GHATKOPAR-E),72.90803,19.081651
5469,DENA BANK (JOGESHWARI-E),72.849823,19.133869
5470,MINERVA CINEMA,72.817784,18.963653
5471,JUHU TARA ROAD,72.827492,19.090066
5472,"KHAR, S.V. ROAD",72.837789,19.0699
5473,KOKAN NAGAR (BHANDUP-W),72.928714,19.145951
5474,BHAYANDER RAILWAY STATION (W),72.851874,19.312138
5475,KALIDAS NATYAGRUH (MULUND-W),72.949634,19.173498
5476,VASHI VILLAGE,72.887195,19.031359
5477,NEW LINK ROAD JUNCTION (KANDIVALI-W),72.836743,19.212583
5478,BUILDING NO.5-N.G.PARK,72.870181,19.243137
5479,"BRAHMAND, AZAD NAGAR BUS STATION",72.985859,19.247747
5480,HANUMAN NAGAR (MALAD-E),72.874279,19.172322
5481,POLICE STATION (PANT NAGAR),72.91469,19.085971
5482,SHILP CHOWK,73.069801,19.04679
5483,SHITALADEVI TEMPLE (MAHIM),72.841633,19.035446
5484,KANJUR MARG STATION (W),72.92865,19.130756
5485,SHEETAL TALAO,72.880615,19.084288
5486,CHARKOP EKDANT SOCIETY,72.820163,19.218001
5487,"SHELL COLONY, SAMAJ MANDIR HALL (CHEMBUR)",72.891998,19.062285
5488,SHREYAS CINEMA,72.912274,19.093143
5489,BHARATMATA CINEMA,72.837312,18.995277
5490,CHANDIVALI VILLAGE,72.899124,19.114116
5491,INDIAN OIL NAGAR (ANDHERI-W),72.828963,19.128751
5492,VESAVA-YARI ROAD BUS STATION,72.808451,19.139459
5493,SANT JAGNADE CHOWK (LALBAUG),72.836601,18.993262
5494,SEEPZ BUS STATION,72.872479,19.124549
5495,DEONAR DEPOT,72.911613,19.046012
5496,CITYLIGHT CINEMA,72.841294,19.031733
5497,LOUISWADI,72.962298,19.196454
5498,GANESH MANDIR (BARVE NAGAR),72.900908,19.095886
5499,PANJARAPOL,72.907842,19.045848
5500,DR.AMBEDKAR NAGAR (CHEMBUR),72.902535,19.063409
5501,CHEETA CAMP,72.944817,19.038384
5502,SARVODAYA HOSPITAL (GHATKOPAR-W),72.907097,19.08885
5503,"WESTERN HOTEL, LAXMI BAUG",72.888971,19.2764
5504,MANKHURD STATION (SOUTH),72.929949,19.045582
5505,DON BOSCO/KHALSA COLLEGE,72.853781,18.994673
5506,LOKMANYA TILAK HOSPITAL (SION),72.860641,19.037174
5507,GURUDWAR CHOWK (ANDHERI-E),72.862688,19.125637
5508,CHENA BRIDGE,72.916464,19.275785
5509,SIDDHIVINAYAK MANDIR (PRABHADEVI),72.831311,19.01775
5510,SHREE PARLESHWAR SOCIETY,72.846743,19.105898
5511,VIJAY GARDEN,72.969386,19.260116
5512,PRABODHANKAR THACKERAY CHOWK (DADAR-W),72.837038,19.019398
5513,MAJAS DEPOT,72.865846,19.139253
5514,GELDA NAGAR,72.907797,19.09727
5515,TEMBIPADA PIPE LINE (BHANDUP),72.929263,19.15531
5516,MALAD STATION (W),72.84663,19.187936
5517,RANI LAXMIBAI CHOWK (SION),72.86327,19.041331
5518,SWAMI DAYANAND SARASWATI CHOWK (FORT),72.83787,18.934414
5519,MAHARASHTRA NAGAR (THANE),72.970126,19.226699
5520,RALLI WOLF,72.940346,19.170606
5521,FOREST STREET (POWAI),72.908552,19.114896
5522,SHIVAJI NAGAR (GOVANDI) POST OFFICE,72.921803,19.062194
5523,SION KOLIWADA,72.864686,19.039868
5524,GOLDEN CHEMICALS (DAHISAR-E),72.873643,19.262156
5525,ST.MARY SCHOOL (DAHISAR-E),72.866958,19.25684
5526,V.J.T.I.COLLEGE,72.854513,19.023683
5527,LAXMI NAGAR (GHATKOPAR-E),72.916247,19.089675
5528,"GAUTAM NAGAR, DEONAR ABATTOIR",72.913966,19.058425
5529,"DR.AMBEDKAR UDYAN, POWAI",72.894243,19.126961
5530,ADISHAKTI NAGAR (PIPE LINE),72.9466,19.1854667
5531,EVERARD NAGAR,72.874674,19.05075
5532,KURLA (W) LEVEL CROSSING,72.868108,19.05409
5533,PUNJAB FOUNDRY (MIRA ROAD),72.882045,19.276035
5534,ISHWARBHAI PATEL ROAD,72.853912,19.161227
