name,latitude,longitude,tag
Golden Chariot Security Cabin (Wing A),19.1414637,72.827431,office:security
Shiv Sena Party Office,19.2319099,72.9703083,office:political_party
Good Value Consultancy,19.2328232,72.9696014,office:estate_agent
TMC Park,19.2221841,72.9715767,leisure:park
Prachi Hospital,19.224409,72.9661859,amenity:hospital
Thane Ultrasound Centre,19.2259424,72.9654669,amenity:hospital
Nilkanteshwar Temple,19.2254356,72.9680805,amenity:place_of_worship
Bhavani Garden,19.2348587,72.9734864,leisure:park
Formal Garden,19.2001082,72.8744056,leisure:park
Rameshwar Shiv Mandir,19.2995865,72.8668833,amenity:place_of_worship
Bhakt Kalyan Ganpati Mandir,19.2205071,72.9549995,amenity:place_of_worship
Sukoon Park,19.0498224,72.8225939,leisure:park
Veermata Jijabhai Sculpture,18.9783197,72.8363818,historic:monument
61 Ward Office,19.1510343,72.8343732,office:government
Apollo Spectra Hospital,19.0472069,72.911156,amenity:hospital
neelkanth kingdom garden,19.078823,72.894529,leisure:park
Cuffe Parade Park,18.9166435,72.8164343,leisure:park
Raghuleela Mall,19.0638705,72.9968695,shop:mall
Four Points by Sheraton Navi Mumbai,19.0662936,72.9996924,tourism:hotel
Tunga,19.0671676,72.9991991,tourism:hotel
Vashi Central,19.0672235,72.9983848,shop:mall
Assam Bhavan,19.0672235,72.9974885,tourism:guest_house
Rajasthan Bhavan,19.0664231,72.9959266,tourism:guest_house
Meghalaya Bhavan,19.0669508,72.9968109,tourism:guest_house
Madhya Pradesh Bhavan,19.0665549,72.9966086,tourism:guest_house
Highland Speciality Hospital,19.2238593,72.9796065,amenity:hospital
R Girls Hostel,19.2312421,72.9784917,tourism:hostel
Nandibaba temple,19.2255082,72.9795476,amenity:place_of_worship
Dawoodi Bohra Masjid,19.2231197,72.9787364,amenity:place_of_worship
GANAPTI MANDIR,19.2012005,72.8403284,amenity:place_of_worship
Amabaji dham,19.0998587,72.8675291,amenity:place_of_worship
MCGM Playground,19.1059967,72.862534,leisure:park
aarey bhaskar,19.1706744,72.8729842,leisure:park
school playground,19.2097779,72.8649959,leisure:park
Lakshmi Park,18.9779548,72.8181783,leisure:park
Prabhadevi Beach,19.0185323,72.8255113,natural:beach
TMC Traffic Park,19.2681398,72.9718716,leisure:park
Dadar Beach,19.0219216,72.8302099,natural:beach
vishnu hanuman park,19.1668073,72.8319912,leisure:park
bmc park,19.1823343,72.9442074,leisure:park
R City Mall,19.099772,72.9163097,shop:mall
Regional Meteorological Centre Mumbai,18.8975995,72.8131691,office:government
Indian Institute of Geomagnetism,18.8970669,72.8123711,amenity:university
St.Joseph R. C. Church,18.899631,72.8132399,amenity:place_of_worship
K.J. Somaiya Hospital and Research Centre,19.0470721,72.8749269,amenity:hospital
Panthaky Agiary,19.0581525,72.8378139,amenity:place_of_worship
MCGM H West Ward Office,19.0727405,72.8396565,office:government
Mira Road Fish Market,19.2791853,72.857795,amenity:marketplace
Ramdev Park,19.2969359,72.86978,leisure:park
Shiv Radhakrishna Mandir,19.1521528,72.9888142,amenity:place_of_worship
Shri Sai Mandir,19.1451077,72.9938747,amenity:place_of_worship
Shree Swami Samarth Temple,19.1464843,72.9875393,amenity:place_of_worship
Fr C Rodrigues Institute of Technology,19.0760467,72.991767,office:educational_institution
Janata Tawa Grill,19.0761643,72.877838,tourism:hotel
Shree Vishnu Maheshwara Temple (Kalwa),19.1907387,72.9860091,amenity:place_of_worship
Ganesh Visarjan Ghat,19.1958374,72.9861253,leisure:park
byke plaza,19.2626556,72.9690861,tourism:hotel
St. Andrews Marathi Church,18.9737683,72.8267115,amenity:place_of_worship
St. Paul Church,19.1269321,72.9204193,amenity:place_of_worship
Saint Joseph Forance Church,19.1263494,72.9204292,amenity:place_of_worship
St Gregorios School Ground,19.1805199,72.9586843,leisure:park
Nancy Park,19.2388221,72.8672981,leisure:park
Air India Park,19.0810605,72.8579758,leisure:park
DN Nagar Ground,19.1219732,72.8307979,leisure:park
dog park,19.2511683,72.8484261,leisure:park
Shree Krishna Mandir,19.1670209,72.9446015,amenity:place_of_worship
Oxford Public School Ground,19.2181125,72.8247372,leisure:park
Ram panchayat mandir,19.2386776,72.8545161,amenity:place_of_worship
MSEB COLONY PARK,19.2131702,72.8794923,leisure:park
Gokul Heaven Park,19.2098723,72.866721,leisure:park
Municipal TB Hospital,19.006805,72.8523608,amenity:hospital
Bhavani Dham,19.1748801,72.9376326,amenity:place_of_worship
Fire Brigade Ganapati Mandir,19.175078,72.9423522,amenity:place_of_worship
Shree Shantinath Jain Temple,19.2476628,72.8588679,amenity:place_of_worship
Jagjivan Ram Hospital,18.9704307,72.824078,amenity:hospital
Shri Nagar Mandir,19.1622555,72.8440606,amenity:place_of_worship
Maruti Mandir,19.1725643,72.9562495,amenity:place_of_worship
Our Lady Of Health Church,19.0991487,72.8664313,amenity:place_of_worship
PRAFULLA BAGH,19.0839619,72.8415868,leisure:park
Andheri Tahsildar Office,19.1247344,72.8400558,office:government
Khubchandani Hospital,19.1193703,72.8353776,amenity:hospital
Dolphin Aquarium,19.1076103,72.842898,tourism:aquarium
Parle Market,19.0997878,72.8453109,amenity:marketplace
Nemisuri Maharajsaheb Garden,19.1799512,72.946518,leisure:park
Shushrusha Hospital,19.1121272,72.9346182,amenity:hospital
Homi Bhabha National Institute,19.033916,72.9256032,amenity:university
Vrindavan Manoranjan Udyan,19.1848474,72.9510413,leisure:park
Balrajeshwar Mahadev Prasanna Mandir,19.1835833,72.9494615,amenity:place_of_worship
The Emerald Hotel And Serviced Apartments,19.0931749,72.8286869,tourism:hotel
MSEB Office,19.1502611,72.9894646,office:energy_supplier
Coastal & Marine Biodiversity Centre,19.1485002,72.9859583,leisure:park
Om Shakthivel Murugan Temple,19.1690491,72.9526963,amenity:place_of_worship
Sti Vinayak Mandir,19.1699726,72.9488511,amenity:place_of_worship
Mother Teresa Maidan,19.1656931,72.9454439,leisure:park
Nahur Shivaji Udyan,19.1663122,72.9458812,leisure:park
Sahajeevan Park,19.0549928,72.8835381,leisure:park
Sushrut Hospital and Research Centre,19.056571,72.8894464,amenity:hospital
BMC M Ward Office,19.061105,72.8991057,office:government
Shivaji Nagar Muncipal Hospital,19.0629978,72.9190154,amenity:hospital
Bhattipada Market,19.150165,72.936597,amenity:marketplace
Sri Salpadevi Mandir,19.1716053,72.9412013,amenity:place_of_worship
tripitch ground,19.2314395,72.8283575,leisure:park
Nana Nani park,19.287786,72.8620545,leisure:park
alisha area,19.2432407,72.9958249,leisure:park
viceroy garden,19.2107976,72.8724075,leisure:park
ekta garden,19.2271922,72.8203353,leisure:park
Netaji Subhashchandra Bose Kirdangan,19.2107794,72.8466471,leisure:park
KELKAR GROUND,19.1997114,72.838193,leisure:park
VL club house,19.2568203,72.9772311,leisure:park
Shri Mudhreshwar Mahadev Temple,19.2579122,72.8646684,amenity:place_of_worship
"Office of Deputy Commissioner of Police, Zone IX",19.0561269,72.8354634,office:government
Guru Nanak Hospital,19.0594902,72.8526767,amenity:hospital
Borivali Municpal Market,19.2301091,72.8557584,amenity:marketplace
Savitribai Phule BMC Garden,19.1558883,72.8566812,natural:wood
Saket Waterfront Park,19.2068767,72.9926636,leisure:park
India P&G Plazha,19.1136596,72.8586022,office:pharmaceutical_corporate_office
BMC Manoranjan Maidan,19.169197,72.9400689,leisure:park
Wadala Telephone Exchange (MTNL),19.0121101,72.849485,office:yes
Gurudwara Guru Amardas Sakchand Darbar,19.1689892,72.9315669,amenity:place_of_worship
Tiger & Lion Safari,19.2348955,72.875188,tourism:zoo
Oberoi - Sky City Mall,19.2235369,72.8635007,shop:mall
The B.D.Petit Parsee General Hospital,18.968823,72.8056228,amenity:hospital
Sri Jarimari Mathechay Mandir,19.1721257,72.9367253,amenity:place_of_worship
Arya Samaj Mandir Mulund Colony,19.1756378,72.9388653,amenity:place_of_worship
Sri Guru Nanak Darbar,19.1776696,72.939632,amenity:place_of_worship
B. J. Patel Recreation Ground,19.1951123,72.8431712,leisure:park
Pandit Jawaharlal Nehru Shatabdi Udyan,19.1750822,72.935683,leisure:park
Maharishi Valmiki Mandir,19.175908,72.9367391,amenity:place_of_worship
Kalgidhar Sakchand Darbar Sahib,19.1733889,72.9349868,amenity:place_of_worship
Irukkankudo Mariamman Kovil,19.1575228,72.9434275,amenity:place_of_worship
Main Bazaar,19.1748471,72.9367606,amenity:marketplace
Shri Paramhans Advait Mandir,19.1730384,72.9370847,amenity:place_of_worship
Shirdi Saibaba Mandir,19.1778764,72.9361432,amenity:place_of_worship
Sri Swami Samarth Math,19.1723452,72.93442,amenity:place_of_worship
Narsee Monjee Institute Of Management Studies,19.1032717,72.8364587,amenity:university
Eidgah Masjid,19.1265281,72.8341721,amenity:place_of_worship
Dr.Babasaheb Ambedkar Bmc General Hospital,19.2086595,72.8515971,amenity:hospital
The Taj,19.0928533,72.9217172,tourism:hotel
Ayurseva Hospital,19.0434342,72.8498402,amenity:hospital
Bharat Mata Cinema,18.9956372,72.8362588,historic:cinema
Navnath Mandir,19.128967,72.8958323,amenity:place_of_worship
Chand Shah Wali Masjid,19.1393228,72.9049141,amenity:place_of_worship
Vitta Sanchay Society Play ground,19.0306509,72.8875218,leisure:park
St. Joseph the Worker Church,19.067356,72.8473652,amenity:place_of_worship
Vitta Sanchay,19.0300047,72.8876474,office:security
Nahar Nature Park,19.1098399,72.8995361,leisure:park
basket ball court,19.0818865,72.8891083,leisure:park
Red Ground,19.1516522,72.9403401,leisure:park
Mulund West Market,19.1723816,72.9554517,amenity:marketplace
Shri Hanuman Mandir,19.1627406,72.9479946,amenity:place_of_worship
Hospital Ground,19.1809672,72.9610474,leisure:park
hospital ground,19.1810131,72.9609517,leisure:park
mental hosp. ground,19.1812112,72.9609457,leisure:park
mental hospital park,19.1812256,72.9609491,leisure:park
Lifelline,19.2071326,72.8181969,amenity:hospital
rajdai park,19.2829243,72.8644661,leisure:park
"Rajiv Gandhi Udyan, Penkarpada Gaon",19.2662374,72.8673988,leisure:park
St. Joseph's Chapel,19.0539353,72.8321523,amenity:place_of_worship
Juhu Hotel,19.1033393,72.8253706,tourism:hotel
Chhatrapati Shivaji Maharaj Monument,19.0983888,72.826771,historic:monument
Hotel Beach Garden,19.0980007,72.8274067,tourism:hotel
Shree Mukteshwar,19.1126691,72.8259981,amenity:place_of_worship
Women's Hospital,19.0694023,72.8306534,amenity:hospital
Jarimari Mata Temple,19.0570604,72.8364322,amenity:place_of_worship
Mahindra Nagar Ground,19.1781964,72.8525396,leisure:park
Sanjay Gandhi Playing Ground,19.1769136,72.8509122,leisure:park
Pantnagar Garden,19.0834886,72.9115928,leisure:park
RAJAWADI GARDEN,19.0768605,72.9021891,leisure:park
Ahilya Building,18.8988449,72.813845,office:government
Chaitya Bhumi,19.0250913,72.8338256,historic:monument
rodrigues ground,19.2526522,72.8493694,leisure:park
Homi Bhabha Park,19.0368629,72.9251592,leisure:park
Swami Vivekananda Statute,19.0452195,72.8892475,tourism:artwork
VES Garden area,19.0453487,72.8892579,tourism:artwork
Vegetable Market,19.1717451,72.9573381,amenity:marketplace
Ratan Nagar Garden,19.2393681,72.8621833,leisure:park
desi park,19.284037,72.8609431,leisure:park
SHINDEWADI  GROUND,19.0115757,72.8424967,leisure:park
jansava hospital,19.0795422,72.9215855,amenity:hospital
Radisson Blu Mumbai International Airport,19.1101739,72.8789651,tourism:hotel
Lemon Tree Premier Mumbai International Airport,19.108247,72.8822827,tourism:hotel
Leela Business Park,19.1109255,72.8735191,office:yes
St.Mother Treasa Chapel C/O Our Lady Of The Sea Church,19.2863231,72.7954808,amenity:place_of_worship
Hemant Park,19.0412464,72.9324118,leisure:park
Dispensary Garden,19.0400533,72.9333942,leisure:park
Varsha Ground,19.0410046,72.9342167,leisure:park
A.E.C.S. 5 Playground,19.0389706,72.9332341,leisure:park
Sharavati Ground,19.0391455,72.9317193,leisure:park
Parijat Ground,19.0388704,72.9339387,leisure:park
Rajnigandha Ground,19.0387293,72.9347952,leisure:park
Kamal Ground,19.0379574,72.9346701,leisure:park
Acharya Sharad Narayan Udyan,19.0295979,72.8904048,leisure:park
Mysore Colony Central Garden,19.0317373,72.8908933,leisure:park
BMC PARK,19.0310931,72.8889927,leisure:park
Mysore colony eastern park,19.0321637,72.8927808,leisure:park
Chhatrapati Shivaji Maharaj Statue,19.0383964,72.8907613,tourism:artwork
ISKCON Juhu Temple,19.1130667,72.8268798,amenity:place_of_worship
Sri Pimpleshwar Mahadev Mandir,19.1541906,72.9268978,amenity:place_of_worship
INHS Asvini Naval Hospital,18.9002886,72.8149353,amenity:hospital
Cross Maidan Garden,18.9336931,72.8295239,leisure:park
Masina Hospital,18.9746049,72.8355792,amenity:hospital
Gloria Church,18.975125,72.8343268,amenity:place_of_worship
Piramal Aranya,18.9784112,72.8407355,historic:industrial
"Wockhardt Hospitals, South Mumbai",18.9752098,72.8239654,amenity:hospital
Lala Lajpat Rai Park,18.9784522,72.8119535,leisure:park
NH SRCC Children's Hospital,18.9790957,72.8127975,amenity:hospital
Regional Transport Office - Mumbai East,18.9739613,72.816961,office:government
वीर सावरकर स्मारक,19.0284402,72.836641,tourism:museum
Tuesday Evening Bazaar,19.167373,72.9319705,amenity:marketplace
Sarvodaya Hospital,19.0901629,72.9067701,amenity:hospital
Union Park,19.0702502,72.8223326,leisure:park
Kaveri Vrundawan,19.1737857,72.972948,leisure:park
INRI,19.054457,72.8236641,amenity:place_of_worship
Durga devi temple,19.0581916,72.8225457,amenity:place_of_worship
Hotel Amber Paramount,19.1364248,72.8202795,tourism:hotel
CSMVS Children’s Museum,18.9260723,72.8330638,tourism:museum
Head And Neck Cancer Institute Of India,18.9702768,72.845704,amenity:hospital
Mulund Fire Station Metro,19.1756975,72.9425406,railway:station
Sankalpsiddhi Ganesh Mandir,19.1012439,72.9179747,amenity:place_of_worship
Jaswantrai Mehta Udyan,19.0832386,72.9070832,leisure:park
Ghatkopar West Vegetable Market,19.0873608,72.9069454,amenity:marketplace
Ghatkopar West Market,19.0863076,72.9055497,amenity:marketplace
Aarey JVLR,19.1304284,72.8843492,railway:station
Matoshree Minatai Thakrey Shilpgram,19.1350183,72.8716333,leisure:park
"Aurika By Lemon Tree Hotels, Mumbai",19.1033398,72.8630869,tourism:hotel
Mulund Worship Centre,19.1764113,72.9384421,amenity:place_of_worship
St.Charles Playground,19.080294,72.852754,leisure:park
Anand Nagar Garden,19.0811033,72.8486489,leisure:park
Aaji Ajoba Udyan,19.2421079,72.867309,leisure:park
Racecourse Ground,18.9838743,72.8197402,natural:leashed
Common Ground,19.1397457,72.8363633,leisure:park
Omkareshwar mandir,19.2182642,72.8320456,amenity:place_of_worship
Raheja Garden,19.1794781,72.8763194,leisure:park
Vadala Road,19.0161355,72.8589129,railway:station
Ashrafi Jama Masjid,18.9619749,72.8247582,amenity:place_of_worship
Jay Hunuman Temple,19.0475915,72.8631625,amenity:place_of_worship
global park,19.0311668,72.8889621,leisure:park
Madina Masjid,19.2118256,72.8516761,amenity:place_of_worship
Government Hospita,19.1854369,72.819154,amenity:hospital
Agnel's Girls' Hostel,19.0768659,72.9909029,tourism:hostel
Surya Garden,19.2246552,72.9602058,leisure:park
A.M. High School & Junior College,19.1855632,72.8185528,office:educational_institution
Dnyaneshwar Udhyodhan Park,19.0283765,72.8441931,leisure:park
Dyaneshwar Udhyodhan Park,19.0294872,72.8457284,leisure:park
silver meadows,19.1465009,72.8552553,leisure:park
Gokuldham Mandir,19.1746296,72.8677305,amenity:place_of_worship
Brihanmumbai Municipal Corporation Office of the Deputy Commissioner of Encroachment Removal,18.9842938,72.8381104,office:government
Shree Ghodapdeo Temple.,18.9811945,72.842624,amenity:place_of_worship
Kaifi Azmi Park,19.1121043,72.8309842,leisure:park
Stephen Hall,18.9229635,72.8300487,office:religion
Navy Nagar Gurudwara,18.9056324,72.8098057,amenity:place_of_worship
Dockyard House,18.9029714,72.8101154,office:government
Wesley Church ( C.N.I ),18.9221904,72.8309531,amenity:place_of_worship
SHRI HANUMAN,18.9167192,72.8284225,amenity:place_of_worship
building park,19.1840797,72.8497866,leisure:park
OPEN GYM,19.083642,72.9953103,leisure:park
BAPS SWAMINARAYAN KALAKENDRA,19.085112,72.997301,amenity:place_of_worship
JUHUGAON HANUMAN MANDIR,19.0876211,72.9995719,amenity:place_of_worship
Kendriya Sadan,19.0271381,72.8710163,office:government
Masjid & Madarsa Arfat Ul Uloom,19.0748942,72.8784008,amenity:place_of_worship
Madhukar Kulkarni Garden,19.0519907,72.8242508,leisure:park
Jawaharlal Nehru Port Authority,18.9310304,72.9585874,office:government
Garden of Festivities,19.0487259,72.8540627,leisure:park
Upasani Super Speciality Hospital,19.1745535,72.9424707,amenity:hospital
Saint Blaise Church,19.127955,72.8464685,amenity:place_of_worship
Mahavishnu Temple,19.2670838,72.8778796,amenity:place_of_worship
"Dawoodi Masjid, Charni Road",18.9520562,72.818752,amenity:place_of_worship
"Directorate of Government Printing, Stationery and Publication",18.9509865,72.8182676,office:government
St. Francis of Assisi Church,19.0460521,72.826211,amenity:place_of_worship
Sana Masjid,19.2707713,72.8608943,amenity:place_of_worship
Rani Laksmibai Udyan,19.2719526,72.8640654,leisure:park
Jai Machindranath Mitra Mandal,19.0479839,72.853943,leisure:park
St. Peter's Armenian Church,18.9296065,72.8324383,amenity:place_of_worship
Sector-9 Ground,19.2747346,72.8633444,leisure:park
Sector 8 ground,19.2765738,72.8644811,leisure:park
Harmony (BJP-Office),19.2762898,72.8629328,office:government
Sector-7 ground,19.2775866,72.8629998,leisure:park
Shri Swaminarayan Mandir (BAPS),19.276624,72.8617115,amenity:place_of_worship
Sector-10 Ground,19.2758665,72.8611873,leisure:park
Sai Dham Mandir,19.2785925,72.8584316,amenity:place_of_worship
Yogiji Maharaj Udyan,19.2780213,72.8588769,leisure:park
Sachidanand Maharj Udyan,19.2770782,72.8602187,leisure:park
Thagiji Maharaj Udyan,19.277097,72.8593567,leisure:park
Ambaji Dham Mandir,19.2774475,72.8598503,amenity:place_of_worship
Dargah Hazrat Qurban Shah,19.0409822,72.8442734,amenity:place_of_worship
Hotel Beach Crown,19.103279,72.8270952,tourism:hotel
Birla Garden,19.1049813,72.8246936,leisure:park
Jain Mandir,19.1768181,72.9666233,amenity:place_of_worship
St Francis Xavier Church,18.9491435,72.8233734,amenity:place_of_worship
Swadeshi Market,18.9493555,72.8281221,amenity:marketplace
St. Joseph's Church,19.1072526,72.8265897,amenity:place_of_worship
K J Somaiya Institute of Management,19.0728439,72.8978084,office:educational_institution
Maitreyi Hostel,19.072841,72.8970435,tourism:hostel
Sandipani Hostel,19.0726648,72.8969355,tourism:hostel
